patent_id,claims,abstract,wipo,cpc
12278201,"1. A non-volatile memory device comprising: a first structure; a second structure; and a connection layer, wherein the first structure comprises: a first substrate; a peripheral circuit disposed on the first substrate; a first insulation structure disposed on the first substrate; a plurality of first bonding pads disposed on the first insulation structure; and a first interconnect structure surrounded by the first insulation structure, wherein the first interconnect structure electrically connects the peripheral circuit to the first bonding pads; wherein the second structure comprises: a conductive etch stop layer; a common source line layer disposed on the conductive etch stop layer; a stacked structure including a plurality of gate layers and a plurality of interlayer insulation layers, wherein gate layers of the plurality of gate layers are alternately stacked with interlayer insulation layers of the plurality of interlayer insulation layers on the common source line layer; a plurality of channel structures penetrating through a cell region of the stacked structure and contacting the common source line layer; a second insulation structure disposed on the stacked structure; a plurality of second bonding pads disposed on the second insulation structure; and a second interconnect structure surrounded by the second insulation structure, wherein the second interconnect structure electrically connects the gate layers and the channel structures to the second bonding pads, wherein the second insulation structure contacts the first insulation structure, wherein the second bonding pads contact the first bonding pads, respectively, and wherein the second structure is bonded to the first structure; wherein the connection layer comprises: a third insulation structure disposed on the second structure and covering the conductive etch stop layer and the second insulation structure; an input/output via penetrating through the third insulation structure and connected to the second interconnect structure; and an input/output pad connected to the input/output via and disposed on the third insulation structure, and wherein an interface between the second insulation structure and the third insulation structure is located at a vertical level between a top surface and a bottom surface of the conductive etch stop layer. 11. A non-volatile memory device comprising: a first structure; a second structure bonded to the first structure; and a connection layer disposed on the second structure, wherein the first structure comprises: a first substrate; a peripheral circuit disposed on the first substrate; a first insulation structure disposed on the first substrate and the peripheral circuit; a plurality of first bonding pads disposed on the first insulation structure; and a first interconnect structure surrounded by the first insulation structure and electrically connecting the peripheral circuit to the first bonding pads; wherein the second structure comprises: a conductive etch stop layer comprising a conductive material containing carbon; a common source line layer disposed to cover a bottom surface of the conductive etch stop layer and overlap the conductive etch stop layer in a vertical direction normal to the first substrate, and which comprises a conductive material not containing carbon; a stacked structure comprising a plurality of gate layers and a plurality of interlayer insulation layers and disposed on the common source line layer, wherein gate layers of the plurality of gate layers are alternately stacked with interlayer insulation layers of the plurality of interlayer insulation layers; a plurality of channel structures penetrating through a cell region of the stacked structure and contacting the common source line layer; a word line cut structure disposed in the stacked structure and extending in a horizontal direction: a second insulation structure disposed on the stacked structure; a plurality of second bonding pads disposed on the second insulation structure, wherein the second bonding pads are respectively bonded to the first bonding pads; and a second interconnect structure surrounded by the second insulation structure and electrically connecting the gate layers and the channel structures to the second bonding pads, and wherein the connection layer comprises: a third insulation structure covering a top surface and upper portions of side surfaces of the conductive etch stop layer and a top surface of the second insulation structure; an input/output via penetrating through the third insulation structure and connected to the second interconnect structure; and an input/output pad connected to the input/output via and disposed on the third insulation structure. 17. A memory system comprising: a non-volatile memory device comprising a first structure, a second structure bonded to the first structure, and a connection layer disposed on the second structure; and a memory controller electrically connected to the non-volatile memory device and configured to control the non-volatile memory device, wherein the first structure comprises: a first substrate; a peripheral circuit disposed on the first substrate; a first insulation structure disposed on the first substrate and the peripheral circuit; a plurality of first bonding pads disposed on the first insulation structure; and a first interconnect structure surrounded by the first insulation structure and electrically connecting the peripheral circuit and the plurality of first bonding pads; wherein the second structure comprises: a conductive etch stop layer; a common source line layer disposed on the conductive etch stop layer; a stacked structure including a plurality of gate layers and a plurality of interlayer insulation layers disposed on the common source line layer, wherein gate layers of the plurality of gate layers are alternately stacked with interlayer insulation layers of the plurality of interlayer insulation layers; a plurality of channel structures penetrating through a cell region of the stacked structure and contacting the common source line layer; a second insulation structure disposed on the stacked structure; a plurality of second bonding pads disposed of the second insulation structure; and a second interconnect structure surrounded by the second insulation structure and electrically connecting the gate layers and the channel structures to the plurality of second bonding pads, wherein the second insulation structure contacts the first insulation structure, the plurality of second bonding pads respectively contact the plurality of first bonding pads, and the second structure is bonded to the first structure, wherein the connection layer comprises a third insulation structure disposed on the second structure and covering the conductive etch stop layer and the second insulation structure; an input/output via penetrating through the third insulation structure and connected to the second interconnect structure; and an input/output pad disposed on the third insulation structure and connected to the input/output via, and wherein an interface between the second insulation structure and the third insulation structure is disposed at a vertical level between a top surface and a bottom surface of the conductive etch stop layer, and the third insulation structure covers the top surface and upper portions of side surfaces of the conductive etch stop layer and a top surface of the second insulation structure.","Provided is a non-volatile memory device including a first structure including a first substrate; a peripheral circuit; a first insulation structure; a plurality of first bonding pads; and a first interconnect structure; a second structure, which includes a conductive etch stop layer; a common source line layer; a stacked structure including alternately stacked gate layers and interlayer insulation layers; a plurality of channel structures penetrating through a cell region of the stacked structure; a second insulation structure; a plurality of second bonding pads; and a second interconnect structure and bonded to the first structure; and a connection layer including a third insulation structure; an input/output via; and an input/output pad, wherein an interface between the second insulation structure and the third insulation structure is disposed at a vertical level between the top surface and the bottom surface of the conductive etch stop layer.",8,"H01L24/08,H01L24/80,H01L25/0657,H01L25/18,H01L25/50,H01L2224/08145,H01L2224/80006,H01L2224/80895,H01L2224/80896,H01L2225/06527,H01L2225/06541,H01L2924/1431,H01L2924/14511"
12245070,"1. A method for managing quality of service (QOS) in a communication network, comprising: receiving a plurality of data flows related to at least one application associated with a user equipment (UE); identifying at least one data flow, from the plurality of data flows, that requires QoS management related to the at least one application based on an analysis of at least one of a plurality of attributes related to the at least one application; classifying the at least one data flow into a QoS class associated with the at least one application; prioritizing the at least one data flow based on the QoS class; and validating the QoS class after modifying parameters associated with a transport layer by monitoring the plurality of data flows and re-evaluating the QoS class. 11. A network entity for managing quality of service (QOS) in a communication network, comprising: at least one processor; and memory storing instructions that, when executed by the at least one processor, cause the network entity to: receive a plurality of data flows related to at least one application associated with a user equipment (UE); identify at least one data flow, from the plurality of data flows, that requires QoS management related to the at least one application based on an analysis of at least one of a plurality of attributes related to the at least one application; classify the at least one data flow into a QoS class associated with the at least one application; prioritize the at least one data flow based on the QoS class; and validate the QoS class after modifying parameters associated with a transport layer by monitoring the plurality of data flows and re-evaluating the QoS class. 18. A multi-layer system for a wireless communication, comprising: a transport layer; an application layer; and at least one context oriented transport (COT) layer between the transport layer and the application layer to vary a data flow for a plurality of applications with a reference to predefined quality of service (QOS) requirements for each of the plurality of applications. 10. A method of managing quality of service (QOS) for a user equipment (UE) in a communication system, comprising: determining QoS requirements of each application running in the UE; and configuring a context oriented transport (COT) layer between the UE and a network entity for varying a data flow for each application with reference to QoS requirements for the respective application.",A method and an apparatus are provided for managing quality of service (QoS) in a communication network. A plurality of data flows related to at least one application associated with a user equipment (UE) is received. At least one data flow that requires QoS management related to the at least one application is identified from the plurality of data flows based on an analysis of at least one of a plurality of attributes related to the at least one application. The at least one data flow is classified into a QoS class associated with the at least one application. The at least one data flow is prioritized based on the QoS class.,4,"H04L47/2408,H04W28/0268,H04L47/24,H04W28/0289,H04W28/10,H04W28/24,H04L47/193,H04L47/2433"
12198643,"1. An image display method comprising: generating luminance setting data that sets a luminance value for each of a plurality of light-emitting regions of a backlight panel configured in a matrix form based on an input image; generating luminance estimation data that indicates an estimated luminance value of backlight for the input image with respect to each of a plurality of pixels of a liquid crystal panel, the liquid crystal panel being coupled to the backlight panel, the luminance estimation data being generated based on i) the luminance setting data and ii) luminance profile data indicating a luminance distribution in each of the light-emitting regions of the backlight panel; determining a maximum luminance value among the estimated luminance values of the pixels in the luminance estimation data; generating gradation setting data that sets a gradation value of each of the pixels of the liquid crystal panel for the input image, based on the input image, the luminance estimation data, and the maximum luminance value; and controlling the backlight panel to operate based on the luminance setting data and the liquid crystal panel to operate based on the gradation setting data to display an image corresponding to the input image, wherein said generating gradation setting data comprises: dividing each of the estimated luminance values of the pixels in the luminance estimation data by the maximum luminance value to generate normalized luminance estimation data; and performing correction of gradation values of image pixels indicated by the input image using the normalized luminance estimation data to generate the gradation setting data, wherein through the correction of the gradation values of the image pixel indicated by the input image, a first corrected gradation value of each pixel of the liquid crystal panel corresponding to a normalized luminance value of one is set to be a maximum gradation value that can be set by the liquid crystal panel, a second corrected gradation value of each pixel of the liquid crystal panel corresponding to a normalized luminance value of zero is set to be a minimum gradation value that can be set by the liquid crystal panel, and a third corrected gradation value of each pixel of the liquid crystal panel corresponding to a normalized luminance value greater than zero and less than one is set to be a gradation value greater than the minimum gradation value and less than the maximum gradation value, and wherein the first, second, third corrected gradation values are expressed by a formula:, Ex ⁡ ( i , j ) = G ⁡ ( i , j ) × 1 ( V ⁡ ( i , j ) e ⁢ 2 ⁢ max ) 1 Gamma , wherein Ex(i,j) is a corrected gradation value at a pixel of row i and column j of the liquid crystal panel, G(i,j) is a gradation value of an image pixel of row i and column j of the input image, V(i,j) is an estimated luminance value of the backlight at the pixel, e2max is the maximum luminance value, and Gamma is a gamma value. 12. A display comprising: a backlight panel including a plurality of light-emitting regions that are configured in a matrix form and independently operable; a liquid crystal panel coupled to the backlight panel and including a plurality of pixels; and a controller configured to: generate luminance setting data that sets a luminance value for each of the light-emitting regions of the backlight panel based on an input image; generating luminance estimation data that indicates an estimated luminance value of backlight for the input image with respect to each of the pixels of the liquid crystal panel, the luminance estimation data being generated based on i) the luminance setting data and ii) luminance profile data indicating a luminance distribution in each of the light-emitting regions of the backlight panel; generate maximum luminance data that indicates a maximum luminance value for each of a plurality of display areas, based on the estimated luminance values of the pixels in the luminance estimation data; generate gradation setting data that sets a gradation value for each of the pixels of the liquid crystal panel for the input image based on the input image, the luminance estimation data, and the maximum luminance data; and control the backlight panel to operate based on the luminance setting data and the liquid crystal panel to operate based on the gradation setting data to display an image corresponding to the input image, wherein the controller is configured to, during generation of the gradation setting data, divide each of the estimated luminance values of the pixels in the luminance estimation data by a maximum luminance value of a corresponding display area indicated by the maximum luminance data, to generate normalized luminance estimation data; and perform correction of gradation values of image pixels indicated by the input image using the normalized luminance estimation data to generate the gradation setting data, wherein through the correction of the gradation values of the image pixel indicated by the input image, a first corrected gradation value of each pixel of the liquid crystal panel corresponding to a normalized luminance value of one is set to be a maximum gradation value that can be set by the liquid crystal panel, a second corrected gradation value of each pixel of the liquid crystal panel corresponding to a normalized luminance value of zero is set to be a minimum gradation value that can be set by the liquid crystal panel, and a third corrected gradation value of each pixel of the liquid crystal panel corresponding to a normalized luminance value greater than zero and less than one is set to be a gradation value greater than the minimum gradation value and less than the maximum gradation value, and wherein the first, second, and third gradation values are expressed by a formula:, Ex ⁡ ( i , j ) = G ⁡ ( i , j ) × 1 ( V ⁡ ( i , j ) e ⁢ 2 ⁢ max ⁡ ( n , m ) ) 1 Gamma , wherein Ex(i,j) is a corrected gradation value at a pixel of row i and column i of the liquid crystal panel, G(i,j) is a gradation value of an image pixel of row i and column i of the input image, V(i,j) is an estimated luminance value of the backlight at the pixel, e2max(n,m) is the maximum luminance value of a corresponding display area at row n and column m, and Gamma is a gamma value. 6. An image display method comprising: generating luminance setting data that sets a luminance value for each of a plurality of light-emitting regions of a backlight panel configured in a matrix form based on an input image; generating luminance estimation data that indicates an estimated luminance value of backlight for the input image with respect to each of a plurality of pixels of a liquid crystal panel, the liquid crystal panel being coupled to the backlight panel, the luminance estimation data being generated based on i) the luminance setting data and ii) luminance profile data indicating a luminance distribution in each of the light-emitting regions of the backlight panel; generating maximum luminance data that indicates a maximum luminance value for each of a plurality of display areas, based on a maximum value among the estimated luminance values of pixels corresponding to the display area; generating gradation setting data that sets a gradation value of each of the pixels of the liquid crystal panel for the input image, based on the input image, the luminance estimation data, and the maximum luminance data; and controlling the backlight panel to operate based on the luminance setting data and the liquid crystal panel to operate based on the gradation setting data to display an image corresponding to the input image, wherein said generating gradation setting data comprises: dividing each of the estimated luminance values of the pixels in the luminance estimation data by a maximum luminance value of a corresponding display area indicated by the maximum luminance data, to generate normalized luminance estimation data; and performing correction of gradation values of image pixels indicated by the input image using the normalized luminance estimation data to generate the gradation setting data, wherein through the correction of the gradation values of the image pixel indicated by the input image, a first corrected gradation value of each pixel of the liquid crystal panel corresponding to a normalized luminance value of one is set to be a maximum gradation value that can be set by the liquid crystal panel, a second corrected gradation value of each pixel of the liquid crystal panel corresponding to a normalized luminance value of zero is set to be a minimum gradation value that can be set by the liquid crystal panel, and a third corrected gradation value of each pixel of the liquid crystal panel corresponding to a normalized luminance value greater than zero and less than one is set to be a gradation value greater than the minimum gradation value and less than the maximum gradation value, and wherein the first, second, and third gradation values are expressed by a formula:, Ex ⁡ ( i , j ) = G ⁡ ( i , j ) × 1 ( V ⁡ ( i , j ) e ⁢ 2 ⁢ max ⁡ ( n , m ) ) 1 Gamma , wherein Ex(i,j) is a corrected gradation value at a pixel of row i and column i of the liquid crystal panel, G(i,j) is a gradation value of an image pixel of row i and column i of the input image, V(i,j) is an estimated luminance value of the backlight at the pixel, e2max(n,m) is the maximum luminance value of a corresponding display area at row n and column m, and Gamma is a gamma value.","A method includes generating luminance setting data, luminance estimation data, maximum luminance data, and gradation setting data, and controlling a backlight panel and a liquid crystal panel based on the luminance setting data and the gradation setting data, respectively. The luminance setting data sets a luminance value for each light-emitting region of the backlight panel and is generated based on an input image. The luminance estimation data indicates an estimated luminance value of backlight for the input image with respect to each pixel of the liquid crystal panel and is generated based on the luminance setting data and luminance profile data. The maximum luminance data is generated based on the luminance estimation data. The gradation setting data sets a gradation value of each pixel of the liquid crystal panel for the input image, and is generated based on the input image, the luminance estimation data, and the maximum luminance data.",2,"G09G3/3426,G09G3/36,G09G3/2096,G09G3/3611,G09G2320/0233,G09G2320/0276,G09G2320/0626,G09G2320/0646,G09G2320/0673,G09G2360/16"
12225372,"1. An audio visualization method, applied to an electronic device with a screen and a function of a silent mode, the audio visualization method comprising: determining whether the electronic device executes an audio/video program or not, wherein when the audio/video program is executed, an audio effect signal is generated; converting the audio effect signal into a two-channel signal and a multi-channel signal when the electronic device executes the audio/video program, wherein a channel count of the two-channel signal is less than that of the multi-channel signal; generating sound data according to the multi-channel signal when the electronic device is set to the silent mode; and generating an icon according to the sound data and presenting the icon on the screen. 10. An audio visualization system, applied to an electronic device with a function of a silent mode, the system comprising: a screen; a processing unit, configured to execute an audio/video program, wherein when the audio/video program is executed, an audio effect signal is generated; an audio conversion unit, configured to receive the audio effect signal and convert the audio effect signal into a two-channel signal and a multi-channel signal; an audio analysis unit, configured to, when the electronic device is set to the silent mode, receive the multi-channel signal and generate sound data according to the multi-channel signal; and an icon generation unit, configured to generate an icon according to the sound data and present the icon on the screen.","An audio visualization method applied to an electronic device with a screen and a function of a silent mode is provided. The audio visualization method includes: determining whether the electronic device executes an audio/video program or not, where when the audio/video program is executed, an audio effect signal is generated; converting the audio effect signal into a two-channel signal and a multi-channel signal when the electronic device executes the audio/video program, where a channel count of the two-channel signal is less than that of the multi-channel signal; generating sound data according to the multi-channel signal when the electronic device is set to the silent mode; and generating an icon according to the sound data and presenting the icon on the screen. The disclosure also provides an audio visualization system.",2,"H04S7/40,A63F13/533,A63F13/54,A63F13/77,A63F13/92,G06T11/60,G06T15/00,H04R29/008,H04S1/007,H04S3/008,H04S7/30,A63F2300/308,A63F2300/6081,G06T2200/24,H04S2400/01,H04S2400/11"
12336639,"1. A rocking device comprising: a support member which supports a body of a user; a motor which rotates a rotation shaft in a first rotation direction and in a second rotation direction that is a rotation direction opposite to the first rotation direction, and thereby supplies motive power for rocking the support member via a gear attached to the rotation shaft; and a controller which controls rocking of the support member via the motor, the support member being configured to make a first motion of moving in a first movement direction, in accordance with rotation of the rotation shaft in the first rotation direction, and make a second motion of moving in a second movement direction, in accordance with rotation of the rotation shaft in the second rotation direction, the controller being configured to control rocking of the support member such that a prescribed stopped period is provided between the first motion and the second motion. 9. A control method of controlling, in a rocking device, rocking of a support member via a motor, the rocking device including: the support member, which supports a body of a user; and the motor, which rotates a rotation shaft in a first rotation direction and in a second rotation direction that is a rotation direction opposite to the first rotation direction, and thereby supplies motive power for rocking the support member via a gear attached to the rotation shaft, the support member being configured to make a first motion of moving in a first movement direction, in accordance with rotation of the rotation shaft in the first rotation direction, and make a second motion of moving in a second movement direction, in accordance with rotation of the rotation shaft in the second rotation direction, the method comprising controlling the rocking of the support member such that a prescribed stopped period is provided between the first motion and the second motion.","A rocking device includes: a seat which supports a body of a user; a motor which rotates a rotation shaft in a first rotation direction and in a second rotation direction that is a rotation direction opposite to the first rotation direction, and thereby supplies motive power for rocking the seat via a gear attached to the rotation shaft; and a controller which controls rocking of the seat via the motor. The seat is configured to make a first motion of moving in a first movement direction, in accordance with rotation of the rotation shaft in the first rotation direction, and make a second motion of moving in a second movement direction, in accordance with rotation of the rotation shaft in the second rotation direction. The controller is configured to control rocking of the seat such that a prescribed stopped period is provided between the first motion and second motion.",32,"A47C3/0251,B60N2/1615,B60N2/02246,B60N2/165,B60N2/34"
12295045,"1. A method of transmitting and receiving a signal by a user equipment (UE) in a wireless communication system, the method comprising: transmitting a message A including (i) a physical random access channel (PRACH) and (ii) a physical uplink shared channel (PUSCH); and receiving a message B based on the message A, wherein random access channel occasions (ROs) for transmission of the PRACH are located in a first time unit, and a time gap exists between every two ROs among the ROs, and one RO among the ROs is separated into a first band including a lowest RB of a specific frequency band and a second band including a highest RB of the specific frequency band, wherein PUSCH occasions (POs) for transmission of the PUSCH are located in a second time unit, a time gap exists between every two POs among the POs, one PO among the POs is comprised of a single band including a center RB of the specific frequency band, and the single band is not overlapped with the first band and the second band, and wherein the first time unit and the second time unit are time division multiplexed (TDMed) with each other. 5. A user equipment (UE) configured to transmit and receive a signal in a wireless communication system, the UE comprising: at least one transceiver; at least one processor; and at least one memory operably connected to the at least one processor and configured to store instructions that, when executed, cause the at least one processor to perform operations comprising: transmitting a message A including (i) a physical random access channel (PRACH) and (ii) a physical uplink shared channel (PUSCH); and receiving a message B based on the message A, wherein random access channel occasions (ROs) for transmission of the PRACH are located in a first time unit, and a time gap exists between every two ROs among the ROs, and one RO among the ROs is separated into a first band including a lowest RB of a specific frequency band and a second band including a highest RB of the specific frequency band, wherein PUSCH occasions (POs) for transmission of the PUSCH are located in a second time unit, a time gap exists between every two POs among the POs, one PO among the POs is comprised of a single band including a center RB of the specific frequency band, and the single band is not overlapped with the first band and the second band, and wherein the first time unit and the second time unit are time division multiplexed (TDMed) with each other. 9. An apparatus for a user equipment (UE), the apparatus comprising: at least one processor; and at least one computer memory operably connected to the at least one processor and configured to store instructions that, when executed, cause the at least one processor to perform operations comprising: transmitting a message A including (i) a physical random access channel (PRACH) and (ii) a physical uplink shared channel (PUSCH); and receiving a message B based on the message A, wherein random access channel occasions (ROs) for transmission of the PRACH are located in a first time unit, and a time gap exists between every two ROs among the ROs, and one RO among the ROs is separated into a first band including a lowest RB of a specific frequency band and a second band including a highest RB of the specific frequency band, wherein PUSCH occasions (POs) for transmission of the PUSCH are located in a second time unit, a time gap exists between every two POs among the POs, one PO among the POs is comprised of a single band including a center RB of the specific frequency band, and the single band is not overlapped with the first band and the second band, and wherein the first time unit and the second time unit are time division multiplexed (TDMed) with each other.","A method and apparatus for transmitting or receiving a signal in a wireless communication system according to an embodiment of the present invention may comprise: transmitting message A including a physical random access channel (PRACH) and a physical uplink shared channel (PUSCH); and receiving message B on the basis of message A, wherein random access channel occasions (ROs) for transmission of the PRACH are located in a first slot, PUSCH occasions (POs) for transmission of the PUSCH are located in a second slot, and the first slot and the second slot are time-division multiplexed (TDMed) with each other.",4,"H04W74/0841,H04L1/189,H04L1/1893,H04L5/1469,H04W72/0446,H04W72/0453,H04W74/004,H04W74/0833,H04W74/0866,H04L1/1896,H04W74/0836,H04W74/0838"
12318233,"1. A computer system implemented method for radiographic imaging comprising: identifying a subject anatomy for radiographic imaging; automatically identifying a position of a subject with respect to an X-ray imaging apparatus from one or more sensor signals and, if necessary, outputting a guidance signal to communicate repositioning instructions to the subject; generating configuration signals for configuring and positioning components of the imaging apparatus, wherein the imaging apparatus components comprise at least an x-ray source and a DR detector for the radiographic imaging; generating one or more technique signals to set imaging exposure levels according to the identified subject anatomy; acquiring a radiographic image of the subject anatomy by automatically energizing the x-ray source; analyzing the acquired radiographic image of the subject anatomy using trained logic to determine clinical diagnostic suitability of the acquired radiographic image; and assessing the acquired radiographic image of the subject anatomy according to trained logic to identify one or more abnormalities in the subject anatomy.",Radiographic imaging identifies a subject anatomy for radiographic image content and automatically identifies a subject's position from one or more sensor signals. The imaging apparatus issues re-positioning guidance signals for re-positioning the patient. Signals are generated to set an imaging exposure technique and component positions according to data associated with the subject anatomy. A radiographic image of the subject is acquired according to the component and technique signals by automatically energizing the x-ray source. The acquired radiographic image is analyzed using trained logic to determine clinical diagnostic suitability of the image and to identify one or more abnormalities in the subject anatomy.,13,"A61B6/0492,A61B6/08,A61B6/4208,A61B6/5217,A61B6/54,A61B6/545,G16H40/63,G16H50/20,A61B6/505,G16H30/20"
12376558,"1. A light trap for a poultry house for controlling light and air movement, the trap comprising: a plurality of panels having a length and a width, each panel including a top and bottom and two side edges, wherein each of the panels defines a waveform for at least a portion, the waveform traveling in the width direction of the panel, wherein the plurality of panels are spaced a distance D apart such that their waveform portions define a plurality of non-linear air-passages for allowing an airflow (AF) into or out of the poultry house at a velocity (V), wherein the air-passages have a resistance to airflow (RAF) and a light reduction reduction factor (RFL) wherein each of the waveform portions has a plurality of light deflective walls (LDWs) oriented non-parallel to the direction of the waveform, wherein the LDWs increase RFL, and a continuous I-beam shaped rail for accepting along a side edge of the panels a terminating side of the panels into a body of the continuous rail, wherein the continuous rail includes a series of integrally formed channels recessed into the body of the rail and spaced between a first end of the rail and a second end of the rail, wherein the channels recessed into the body stabilizes the panels along the side edge of the panels, and the continuous rail is perpendicularly situated to the panels along the side panel edges. 17. A light trap for a poultry house, the trap comprising: a plurality of panels having a length and a width, a top, a bottom, and two side edges, wherein each of the panels defines a waveform for at least a portion, wherein the waveform of each of the plurality of panels travels in the width direction of the panel, includes a peak-to-peak amplitude in the range of about 0.5 to about 3 inches, includes a wavelength in the range of about 2 to about 8 inches, and includes a plurality of light deflective walls (LDWs) oriented non-parallel to the direction of the waveform; wherein the plurality of panels are spaced a distance D apart such that their waveform portions define a plurality of non-linear air-passages for allowing an airflow (AF) into or out of the poultry house at a velocity (V), the plurality of passages having a resistance to airflow (RAF) and a light reduction factor (RFL), and a plurality of I-beam shaped rails having channels integrally recessed within a body of the I-beam shaped rails and formed along a bottom surface for movably securing the panels within the body of the I-beam shaped rails along a side edge of the rail, wherein the rails are secured to the plurality of panels along a panel edge surface.","Light traps, panels for light traps, and accessory devices are shown and described. In one example, a trap comprises a plurality of panels defining waveforms for at least a portion. The waveforms may be spaced a distance D apart to define a plurality of non-linear air-passages for allowing an airflow (AF) into or out of the poultry house at a velocity (V). The waveforms may include a plurality of light deflective walls (LDWs) for increasing the light reduction factor (RFL). A rail and/or rail system may be included for securing panels within the light trap.",29,A01K1/0064
12207148,"1. An apparatus, comprising: a memory configured to store instructions; a processor coupled to the memory and, when executing the instructions, configured to cause a User Equipment (UE) to: establish a first UE Receive (Rx) beam as being for reception of data from a first cell; receive Downlink Control Information (DCI), wherein the DCI carries a cell-switching indicator; and establish a second UE Rx beam as being for reception of data from a second cell based on the cell-switching indicator; and an interface for receiving the DCI from a receiving circuitry. 15. A method for a user equipment (UE) to communicate with a base station on a wireless network to perform an operation comprising: processing a first transmission received through a first UE Receive (Rx) beam from a first transmit/receive point (TRP) at a first Orthogonal Frequency-Division Multiplexing (OFDM) symbol position; processing a second transmission received through a second UE Rx beam from a second TRP at a second OFDM symbol position; receiving data following the first transmission using the first UE Rx beam based upon determining that the first transmission includes Downlink Control Information (DCI); and receiving data following the second transmission using the second UE Rx beam based upon determining that the second transmission includes DCI. 7. An apparatus, comprising: a memory configured to store instructions; a processor coupled to the memory and, when executing the instructions, configured to cause a User Equipment (UE) to: receive a first transmission of Downlink Control Information (DCI) on Physical Downlink Control Channel (PDCCH) through a first UE Receive (Rx) beam at a first Orthogonal Frequency-Division Multiplexing (OFDM) symbol position associated with a first cell ID; and receive a second transmission of Downlink Control Information (DCI) on Physical Downlink Control Channel (PDCCH) through a second UE Rx beam at a second OFDM symbol position associated with a second cell ID; and an interface for receiving the first transmission and the second transmission from a receiving circuitry.","The first circuitry may be operable to establish a first UE Receive (Rx) beam as being for reception of data from a first eNB. The second circuitry may be operable to process a transmission including Downlink Control Information (DCI), wherein the DCI carries an eNB cell-switching indicator. The first circuitry may also be operable to establish a second UE Rx beam as being for reception of data from a second eNB based on the eNB cell-switching indicator.",4,"H04B7/024,H04W36/085,H04B7/086,H04W36/0064,H04W72/23"
12198782,"1. A page buffer included in a memory device, comprising: a plurality of latches connected with a sensing node; a switch connected with a first latch of the plurality latches; a temporary storage node configured to store a value of the first latch through the switch; a first transistor connected between a power supply voltage and a first node, and configured to operate in response to a level of the temporary storage node; a second transistor connected between a second node and a ground node, and configured to operate in response to the level of the temporary storage node; a third transistor connected between the first node and the sensing node, and configured to operate in response to a bit line setup signal; and a fourth transistor connected between the second node and the sensing node, and configured to operate in response to a sensing node ground signal. 11. A page buffer included in a memory device, comprising: a sensing node connected with a bit line; a first latch connected with the sensing node; a switch; a temporary storage node connected with the first latch through the switch; a first transistor having a first source connected with a power supply voltage, a first drain connected with a first node, and a first gate connected to the temporary storage node; a second transistor having a second source connected with a ground node, a second drain connected with a second node, and a second gate connected with the temporary storage node; a third transistor having a third source connected with the first node, a third drain connected with the sensing node, and a third gate connected with a first control signal; and a fourth transistor having a fourth source connected with the second node, a fourth drain connected with the sensing node, and a fourth gate connected with a second control signal. 18. A memory device comprising: a memory cell array including a plurality of memory cells; a plurality of data latches connected with a sensing node, and configured to store data that is to be stored in a first memory cell of the plurality of memory cells; a first latch connected with the sensing node; a temporary storage node; a switch connected between the first latch and the temporary storage node, and configured to operate in response to a temporary storage node setup signal; a control logic circuit configured to control a first dump operation from the temporary storage node to the first latch through the sensing node.","Disclosed is a memory device which includes a memory cell array including memory cells, data latches connected with a sensing node and storing data in a first memory cell of the memory cells, a sensing latch connected with the sensing node, a temporary storage node, a switch connected between the sensing latch and the temporary storage node and configured to operate in response to a temporary storage node setup signal, a first precharge circuit configured to selectively precharge a first bit line corresponding to the first memory cell depending on a level of the temporary storage node, and a control logic circuit configured to control a dump operation between the data latches, the sensing latch, and the temporary storage node. The control logic circuit performs the dump operation from the data latches to the sensing latch while the first precharge circuit selectively precharges the first bit line.",6,"G11C7/20,G11C16/10,G11C7/065,G11C7/08,G11C7/1039,G11C7/106,G11C7/12,G11C16/3463,G11C16/3481"
