year,patent_id,wipo,query_type,query_text,attempt_used,query_word_count,leak_overlap_count,leak_overlap_ratio,leak_query_ngram_count,status
2005,6875116,29,function,"Searching for lightweight recreational ramp designs for wheeled vehicles featuring a rigid support frame topped with a slanted surface of self‑finishing concrete, reinforced by ribbing at the base, to provide smooth, durable riding with minimal bulk compared to traditional ramps.",3,41,0,0.0,27,ok
2005,6849851,10,summary,"Search for systems that use infrared cameras to create continuous, time‑resolved thermal maps of a moving fiber web, synchronizing image capture with web motion, and analyze temperature irregularities periodic along the travel direction to detect web defects or equipment malfunctions.",2,41,0,0.0,29,ok
2005,6849851,10,keyword,"Infrared thermal imaging system for continuous monitoring of moving fiber webs on conveyor belts, generating time‑resolved 2‑D thermal charts, segmenting into matched partial frames, analyzing periodic temperature deviations to detect defects and process anomalies.",1,36,0,0.0,26,ok
2005,6849851,10,function,"Search for techniques that use infrared cameras synchronized with moving fiber webs to produce continuous thermal maps, segment these maps based on processing influence length, and identify periodic temperature deviations indicating equipment faults.",2,33,0,0.0,25,ok
2005,6938067,3,summary,"Web page preprocessing that detects telephone numbers and replaces them with hyperlinks that launch the device’s native dialing interface, via an intermediate server or user agent, enabling quick call initiation directly from the browser.",1,35,0,0.0,22,ok
2005,6938067,3,keyword,"Search for prior art on server‑side identification of numeric phone strings in HTML pages, conversion into clickable tel: hyperlinks that invoke mobile dialer applications upon user selection, and returning modified markup.",2,32,0,0.0,23,ok
2005,6938067,3,function,"Search for servers that parse web pages, detect phone numbers, transform them into actionable dialing links, replace text, and deliver modified pages so that mobile devices' dial-in apps open when the link is interacted with.",2,36,0,0.0,23,ok
2005,6965367,2,summary,"How to enhance display luminance and color consistency by timing an external light engine’s on/off cycle to match the rise and fall of pixel transmittance, using a control equation based on transmittance changes and a multi‑wavelength emitter with sub‑frame regulation.",1,44,0,0.0,27,ok
2005,6965367,2,keyword,"Display panel with dynamic transmittance control via central pixel ON/OFF timing, improving luminance and color uniformity, employing drive circuitry for sequential write/erase of subframe illumination in multi‑wavelength LEDs, evaluating |ΔT|Tw/(T0Δt) ≤ 0.92.",2,37,0,0.0,27,ok
2005,6965367,2,function,"Search for displays that regulate illumination on/off timing based on pixel transmittance changes, especially turning lights on during rising transmittance at a central pixel and off during falling, to enhance luminance and color uniformity.",1,35,0,0.0,23,ok
2005,6934933,6,summary,"Search for software that implements lightweight user‑space locks for objects, promotes them to system‑level locks when contention arises, and identifies threads via stack‑addressed slots separating primary and secondary thread stacks to manage nested locking in embedded networked systems.",2,41,0,0.0,29,ok
2005,6934933,6,keyword,"Search patents describing embedded computing systems featuring an operating system layer, application framework, and programming environment with a two-tier contention locking scheme that uses lightweight user-space object locks and heavyweight kernel-level locks, incorporating stack-based local lock slot structures, reserved stack separation, lock holder and wait‑queue components.",3,51,10,0.23809523809523808,42,failed_constraints
2005,6934933,6,function,"Search for embedded OSs using user‑space lightweight locks with system‑level heavyweight lock fallback, stack‑based per‑thread lock slots, separated stack areas, and lock state retention during reentrant thread access for device networking.",2,35,0,0.0,29,ok
2005,6855345,16,summary,"A method for making an ethanol extract from Indian Mulberry leaf, freeze‑drying it, and incorporating it into a nutraceutical dosage that can help manage blood sugar for individuals with insulin resistance.",2,32,0,0.0,18,ok
2005,6855345,16,keyword,"Morinda citrifolia leaf ethanol extraction freeze‑drying process, natural nutraceutical formulation for glucose regulation, includes carrier materials, dietary fiber, fruit juices, vitamins, mineral additives, and oral administration to diabetic patients, with freeze‑thaw pretreatment.",3,34,2,0.07142857142857142,28,failed_constraints
2005,6855345,16,function,"Search for natural diabetes therapies that freeze‑thaw Indian mulberry leaves, apply ethanol extraction under controlled temperature, filter and lyophilize the supernatant, and combine the purified extract with food carriers to normalize blood sugar.",2,34,0,0.0,24,ok
2005,6913666,29,summary,"Search for methods using a thermoplastic pin inserted into a closed bore in porous wood‑like parts, where ultrasonic vibration under axial pressure softens the pin’s end, enabling it to flow into the matrix and create solid anchor points.",1,40,0,0.0,25,ok
2005,6913666,29,keyword,"Method for anchoring a thermoplastic pin in a porous timber member by inserting a matching bore with a sealed inner end, applying axial pressure, and supplying ultrasonic energy to soften the pin, allowing molten material to penetrate pores and form a macro‑scale anchor.",3,44,0,0.0,28,ok
2005,6913666,29,function,"Investigate methods for inserting a thermoplastic pin into a preformed bore in porous wood, applying axial force combined with ultrasonic energy to plasticize the pin tip, allowing molten plastic to infiltrate surrounding fibers for secure bonding.",3,36,0,0.0,24,ok
2005,6934512,3,summary,"Search for satellite terminal power‑saving control that reduces microwave amplifier power during idle periods and restores full supply when a data link starts, without fully shutting down the amplifier between sessions.",1,32,0,0.0,24,ok
2005,6934512,3,keyword,"VSAT ground station with RF antenna, transmitter path including a power booster, receive front‑end amplifier, user interface module, and a controller that dims the receive amplifier’s power during inactivity, restoring full supply when a session starts.",2,38,0,0.0,27,ok
2005,6934512,3,function,"Searching for satellite communication terminals that use a remote controller to throttle power to microwave amplifiers during idle periods, then ramp to full power when data is received or transmitted, without full‑power cycles between sessions.",1,36,0,0.0,25,ok
2005,6936379,1,summary,Search for an implantable medical device containing a battery with SVO and CFx cathode layers that calculates remaining capacity from theoretical values and material efficiencies to signal when the device should be replaced.,3,33,1,0.05263157894736842,19,failed_constraints
2005,6936379,1,keyword,"Search patents on implantable medical devices featuring a lithium anode and a sandwich cathode of SVO facing the anode with CFₓ on the opposite current collector side; control circuitry calculates theoretical capacity, measures discharge efficiency, and applies a ratio-based formula to forecast end‑of‑life voltage for scheduled replacement.",3,50,3,0.08823529411764706,34,failed_constraints
2005,6936379,1,function,"Searching for techniques using dual‑cathode lithium batteries in body‑integrated electronic systems, where a controller evaluates remaining capacity between a predetermined voltage threshold and end‑of‑life, accounting for material efficiencies, to signal timely device replacement.",2,37,0,0.0,26,ok
2005,6935228,26,summary,"Search existing patents for presses that allow adjustable dwell times using a tension‑controlled, driven arm‑attached bias element to modulate the pressure between the platens.",2,26,0,0.0,18,ok
2005,6935228,26,keyword,"Search for platen press apparatus that adjusts dwell time via a biasing member and tensioner, applying variable cyclical impression force between opposed platens, including drive arm, glider, and bias apparatus for target material compression.",3,34,4,0.15384615384615385,26,failed_constraints
2005,6935228,26,function,search for equipment that variable dwell time in a platen press via tensioned biasing member driven to adjust impression force and dwell duration during compression cycle.,1,26,0,0.0,18,ok
2005,6899081,10,summary,"Search for automotive intake systems incorporating a debris‑removing filter and a duct that routes air to an engine, together with an upstream flow‑conditioning element featuring conical‑to‑cylindrical passages to reduce turbulence before air‑volume measurement.",2,38,0,0.0,25,ok
2005,6899081,10,keyword,"Search for automotive air induction assemblies that place a flow‑conditioning element between an air filter and a mass‑air‑flow sensor, with a conical intake and cylindrical core designed to reduce wall‑generated turbulence before air enters the sensor chamber.",3,41,2,0.07142857142857142,28,failed_constraints
2005,6899081,10,function,"Develop a system that channels clean ambient air from a filter through a duct, using a conical‑to‑cylindrical internal passage to streamline flow before delivering it to a sensor, thereby reducing turbulence‑induced measurement errors at the engine intake.",2,40,0,0.0,25,ok
2005,6953708,8,summary,"Method to embed a microelectronic substrate between two flexible spacer layers, aligning electrical terminals with a perforated connector plate while isolating contact sites, thus enabling robust packaging of integrated circuits inside a protective housing.",1,34,0,0.0,26,ok
2005,6953708,8,keyword,"semiconductor device fabrication involving a silicon chip with exposed terminals, a retaining housing featuring a backside plate and lateral enclosure, compliant elastomeric interlayers between chip and housing, and a shielding metal layer covering terminal zones",2,35,0,0.0,25,ok
2005,6953708,8,function,"Method for embedding a semiconductor chip into a housing with rear plate and side walls, using a compliant buffer on the rear, a second buffer covering the chip except the contact zone, then positioning a contact passage plate over the contacts and securing it.",3,44,4,0.15384615384615385,26,failed_constraints
2005,6961166,9,summary,"Search for an optical external modulator that uses a cascade of interferometers, each biased above quadrature with a dedicated biasing circuit, includes a reflector between stages to improve bandwidth and reduce drive voltage for high‑speed digital fiber transmission.",1,39,0,0.0,26,ok
2005,6961166,9,keyword,"Search for optical external modulators featuring cascaded Mach–Zehnder interferometers on an electro‑optic substrate with integrated electrode networks, bias circuits operating above quadrature, reflective waveguide sections, and low‑drive‑voltage digital data transmission over optical fiber.",3,37,1,0.03333333333333333,30,failed_constraints
2005,6961166,9,function,"Search for external photonic modulators that cascade multiple interferometers, employ electrodes driven by RF signals, utilize bias circuits to set each stage above quadrature for high‑speed digital fiber transmission, and incorporate a reflector to boost bandwidth, cut drive voltage and shrink footprint.",2,43,0,0.0,32,ok
2005,6892476,34,summary,"Search for a dryer with a rear-mounted movable spacer that keeps the unit at a safe clearance from a wall and covers the exhaust opening to prevent flexible hose attachment during shipping, thereby avoiding hose kinks.",1,37,0,0.0,22,ok
2005,6892476,34,keyword,"Search for a clothing dryer with a back‑facing exhaust nozzle, a hinge‑attached spacer that swings from a closed carriage next to the back panel to an extended position, a partial‑cover guard, a flexible heat‑transfer pipe, and a wall‑spacing mechanism preventing hose kink.",2,47,0,0.0,29,ok
2005,6892476,34,function,"Device for garment drying with a rear opening and a pivoting spacer that moves between a storage position near the back and an extended position to preserve a fixed spacing from a nearby wall, blocking the vent opening during storage and preventing kinked exhaust line.",2,45,0,0.0,27,ok
2005,6961763,4,summary,"A distributed automation framework that catalogs devices by attributes and instance names, tracks heartbeat‑based state in a volatile repository, triggers event notifications on state changes, and supports optional monitoring daemons for power‑line anomaly detection and device recovery.",2,39,0,0.0,27,ok
2005,6961763,4,keyword,"Search for automation platforms featuring an addressable device registry, transient state cache, publish‑subscribe event bus, and a daemon that detects power line anomalies via pattern and model‑driven techniques.",2,30,0,0.0,22,ok
2005,6961763,4,function,"Search for systems that use attribute‑based device registries and name‑based instance mapping, combined with a heartbeat‑driven state repository, and a subscription mechanism for state changes, enabling automated fault detection and recovery in distributed automation networks.",2,38,0,0.0,26,ok
2005,6953413,31,summary,"Searching prior art for a segmented torque‑transmission device that eliminates axial sliding between drive and driven elements by rotating the assembly so only non‑contact segments shift axial position, avoiding sliding on contacting surfaces during length adjustment.",1,38,0,0.0,29,ok
2005,6953413,31,keyword,"Search for segmented torque‑transmitting elements that allow axial repositioning of driving and driven members without sliding, using rotatably constrained contact segments between concentric or conical shafts, applicable to variable‑ratio or continuously variable transmissions.",1,35,0,0.0,26,ok
2005,6953413,31,function,"search for segmented torque‑transmitting couplings that rotate to eliminate axial sliding while moving one shaft relative to another, enabling smooth axial repositioning without contact‑loss on torque‑bearing surfaces, as in continuously variable transmission or disc‑based drive systems.",1,40,0,0.0,30,ok
2005,6939171,1,summary,"Search for a cable termination device featuring a molded housing that holds a flexible latch composed of a base and a narrower projection, with a front notch extending toward the rear that guides and secures the connector as it is inserted from the rear.",2,44,0,0.0,22,ok
2005,6939171,1,keyword,"Search for connectors featuring a front‑rear cavity for terminal fitting insertion, a resilient cantilever lock with a base seated in a front notch and a projecting tip that deflects into the cavity, where the tip width is reduced relative to the base, molded by forward‑opened and backward‑opened dies.",3,51,1,0.034482758620689655,29,failed_constraints
2005,6939171,1,function,"Search for prior art detailing a cylindrical connector housing with a forward‑cantilevered elastic locking member in a notch, comprising a wide base and a thinner forward projection that deflects into a reception cavity when a mating element is inserted, and related molding methods.",2,44,0,0.0,26,ok
2005,6972701,5,summary,"Search for ADC calibration methods that use a shared range DAC to set a common gain, adjusting individual comparator offsets via per‑unit DACs for improved measurement accuracy.",1,28,0,0.0,20,ok
2005,6972701,5,keyword,"An A/D converter architecture employing a set of comparators each with a dedicated calibration DAC, a common range DAC providing shared gain control, calibration registers, and control circuitry to compute an offset error window and adjust each DAC for precise offset voltage compensation.",1,44,0,0.0,29,ok
2005,6972701,5,function,Search for methods using a shared D/A converter to supply a common gain control voltage to multiple comparator‑based calibration circuits for reducing offset error range in digital‑to‑analog conversion systems.,3,33,3,0.14285714285714285,21,failed_constraints
2005,6927757,6,summary,"Search for handheld systems that capture video of an environment with a camera, process the stream locally, and adjust a virtual workspace view based on tracking of camera movement to provide a dynamic partial view.",2,35,0,0.0,20,ok
2005,6927757,6,keyword,"Search for systems that use a handheld computing device to capture a field‑of‑view limited video stream from a camera, perform motion estimation, and dynamically adjust a partial virtual workspace view.",3,32,1,0.05,20,failed_constraints
2005,6927757,6,function,"Search for camera‑based virtual workspace systems that capture a live video of the surroundings, process it on a handheld or mobile device, and dynamically adjust a partial virtual view based on movement evaluation or pose tracking of the operator, possibly with server‑client distribution.",2,45,0,0.0,27,ok
2005,6961508,17,summary,"Optical fiber featuring a rapid‑cure primary coating with sub‑0.6‑dB/km loss at 1550 nm, high modulus retention after hydrolysis, and a Tg below –35 °C, achieved by a low‑dose cure to reach 95 % of the attainable modulus.",3,42,1,0.037037037037037035,27,failed_constraints
2005,6961508,17,keyword,"Optical fiber with inner low‑modulus coating cured rapidly to achieve ≥95 % of maximum modulus using <0.65 J/cm² dose, retaining ≥0.5 modulus ratio after aging, outer coating providing micro‑bending resistance and <0.65 dB/km loss at 1550 nm.",2,43,0,0.0,31,ok
2005,6961508,17,function,"Coated optical fibers that reduce signal attenuation, preserve modulus after hydrolytic aging, and employ high‑speed curing resins achieving 95% of maximum modulus with energy doses below 0.65 J/cm².",3,31,2,0.08695652173913043,23,failed_constraints
2005,6964081,33,summary,"Search for operator‑driven carpet scrubbing units featuring forward‑mounted pressurized liquid applicator and cross‑rotating cylindrical brushes, coupled with hinged vacuum shoe assemblies that maintain surface contact for enhanced solution removal.",1,32,0,0.0,25,ok
2005,6964081,33,keyword,"Search for an operator‑driven carpet scrubbing machine featuring forward‑mounted spray nozzles, counter‑rotating cylindrical brushes, hinged vacuum shoe assemblies that enable close carpet conformity, a rigid frame, and powered drive maintaining a consistent cleaning solution path.",2,38,0,0.0,30,ok
2005,6964081,33,function,"portable carpet cleaning appliance with forward‑mounted pressurized spray system ahead of twin rotary brushes, coupled with hinged vacuum pads that articulate to maintain carpet contact while sweeping a continuous path.",2,31,0,0.0,23,ok
2005,6884530,1,summary,Periodic lowering of a direct‑fuel cell’s power below its usual minimum—by switching it to open circuit or a low‑output state at set intervals—to boost performance of CO‑tolerant Pt‑Ru anode catalysts in polymer‑electrolyte fuel cells.,1,42,0,0.0,27,ok
2005,6884530,1,keyword,"Search for methods of enhancing direct methanol fuel cell performance with a Pt‑Ru CO‑tolerant anode and solid‑polymer electrolyte by intermittently lowering cell output below its minimum operating level, including time‑triggered throttle or shutdown cycles to mitigate CO poisoning and sustain power delivery.",3,46,3,0.08823529411764706,34,failed_constraints
2005,6884530,1,function,"How can periodically lowering output below the nominal minimum in a CO‑tolerant direct feed fuel cell, by interrupting operation or reducing power, extend catalyst life or improve efficiency during normal cycling?",3,32,2,0.08333333333333333,24,failed_constraints
2005,6972204,8,summary,"Laser-activated selective adhesion lowering on a substrate layer allows precise transfer of individual devices from a base to a receiving substrate, enabling spacing adjustment and avoiding contact‑less reassembly.",1,30,0,0.0,20,ok
2005,6972204,8,keyword,"Search for back‑side laser irradiated selective adhesive release of micro‑LED device arrays from a primary substrate using a mask, temporary resin fixation, dicing into individual units, and transfer onto a secondary adhesive‑coated carrier with adjusted inter‑device spacing.",2,41,0,0.0,30,ok
2005,6972204,8,function,"Lookup inventions applying laser‑backside irradiation through masks to locally reduce adhesive strength of a first layer, permitting selective lifting of device arrays onto a second substrate, then embedding the devices in resin, dicing them, and repositioning them onto a display panel.",3,42,1,0.034482758620689655,29,failed_constraints
2005,6867508,9,summary,"Develop a system for precisely aligning and joining two laser dies on a common substrate, employing voltage‑controlled collet electrodes, simultaneous light output, distance measurement between emission spots, and fine adjustment for tight pitches.",2,34,0,0.0,25,ok
2005,6867508,9,keyword,"Search for two‑die bonding system using voltage‑biased collet electrodes, intermediate alignment stages, and synchronous laser diode emission for submount precision placement at ultra‑narrow pitch, employing tilted pin fixtures and light‑based fine adjustment.",2,36,0,0.0,29,ok
2005,6867508,9,function,"Search for a die‑bonding system that employs simultaneous optical emission from two laser diodes to measure inter‑emitter spacing, then corrects pitch and alignment on a shared submount using voltage‑actuated collet electrodes and precision transfer points for high‑accuracy narrow‑pitch assembly.",1,44,0,0.0,32,ok
2005,6844118,9,summary,"Method to produce a photolithography mask that places patterned features and tiny linking patterns within the same transparent layer, supporting binary and phase‑shift variants for better resist exposure control.",1,30,0,0.0,21,ok
2005,6844118,9,keyword,"Search for reticle substrates incorporating printable features linked by sub-resolution connectors, using MoSi or Cr–N–O alloys, achieving 6‑30 % or 0 % transmissivity, with 90°, 180°, or 270° phase modulation, and designs including serifs and serifs‑connected sub-resolution structures.",3,42,1,0.03571428571428571,28,failed_constraints
2005,6844118,9,function,"search for techniques to fabricate a transparent substrate with multiple printable mask features linked by a sub‑resolution bridging element in a single material layer for use in photolithographic exposure, including binary and partially transparent phase‑modulating mask types.",2,39,0,0.0,26,ok
2005,6938222,6,summary,"pen‑based gesture recognition that transforms strokes into Chebyshev polynomial features, classifies them with Bayesian networks, defers ink rendering until a non‑matching stroke threshold, and triggers corresponding commands on a stylus device.",1,33,0,0.0,23,ok
2005,6938222,6,keyword,"handwritten gesture recognition using pen strokes, normalized via affine transforms, feature extraction with Chebyshev polynomials, Bayesian network classification, selective ink rendering, and command activation on mobile computing devices.",2,28,0,0.0,23,ok
2005,6938222,6,function,"Detecting handwritten pen gestures by normalizing strokes, converting them to Chebyshev polynomial features, and classifying with pretrained Bayesian networks to execute device commands while deferring ink rendering for non‑matching strokes.",1,31,0,0.0,22,ok
2005,6851148,34,summary,"Search patents relating to a dry cleaning apparatus that uses pressurized liquid CO₂ or solvent supplied from a reservoir to agitate garments in a sealed chamber, with a rotating basket, return circulation, and integrated distillation for solvent recovery and heating.",2,40,0,0.0,24,ok
2005,6851148,34,keyword,"Patent search: device uses pressurized solvent tanks, nozzle‑directed liquid flow into a sealed chamber with rotary basket agitation, gas‑pressurized headspace to drive solvent transfer, and integrated still with shroud heating and filtration.",1,34,0,0.0,25,ok
2005,6851148,34,function,"Searching for systems that use pressurized solvent from a storage vessel to agitate and clean items in a chamber, employing gas transfer to drive solvent flow and incorporating agitation baskets or nozzles for dry solvent cleaning.",2,36,0,0.0,22,ok
2005,6848392,29,summary,"Searching for a pet food bowl integrated with a cylindrical support that contains two evenly spaced helical conductive wires, one positive and one negative, forming an electric circuit that kills insects touching both wires, powered by a standard source.",1,39,0,0.0,27,ok
2005,6848392,29,keyword,"search patent documents describing a cylindrical support bearing uniformly spaced helical conductive coils, one positively charged and one negatively charged, creating a voltage differential that permits an insect body touching both coils to close an electric circuit, employed in food receptacle assemblies.",2,42,0,0.0,32,ok
2005,6848392,29,function,"Insect‑killing device employing two evenly spaced conductive helices on a support, one carrying positive and the other negative charge, so that an insect bridging both coils completes a circuit and is electrically exterminated by a voltage source.",2,38,0,0.0,25,ok
2005,6969639,22,summary,"A process that fabricates integrated devices on a single substrate and then attaches a pre‑drilled cover using low‑temperature adhesives before cutting individual components, allowing heat‑sensitive MEMS to survive heating cycles while protecting against moisture and particulates.",3,39,0,0.0,29,ok
2005,6969639,22,keyword,"wafer level hermetic enclosure using low‑temperature adhesive bond with 100–300 °C fusion point, integrating pre‑etched through‑holes in a lid substrate for high‑temperature sensitive MEMS, followed by post‑bond dicing into individual chips.",3,37,2,0.07142857142857142,28,failed_constraints
2005,6969639,22,function,"Search for methods that attach a lid wafer with pre‑formed through holes to a device wafer using low‑fusion adhesives, then seal and dice into individual chips, enabling fast processing, moisture protection, and easier handling of temperature‑sensitive MEMS components.",2,41,0,0.0,29,ok
2005,6905959,8,summary,"Low‑temperature sputter deposition of tantalum nitride barrier films and copper seed coatings in high‑aspect‑ratio vias using a chilled hollow‑cathode magnetron yields smooth, uniform films that enable void‑free interconnect filling.",3,34,6,0.2222222222222222,27,failed_constraints
2005,6905959,8,keyword,"Search for low‑temperature sputter‑deposited barrier and seed layers using hollow cathode magnetron for high aspect ratio via filling, targeting tantalum or tantalum nitride barriers and copper seed films, with wafer temperatures near -70 °C to 0 °C and deposition pressures 1–20 mTorr.",3,45,5,0.16129032258064516,31,failed_constraints
2005,6905959,8,function,"Search for methods that deposit ultra‑smooth, grain‑controlled barrier and seed films on semiconductor vias at cryogenic substrate temperatures, enabling void‑free infusion of copper interconnects while keeping post‑deposition temperature below 100 °C, employing low‑pressure plasma sputtering.",2,40,0,0.0,31,ok
2005,6860121,28,summary,Looking for knitting machine accessories featuring a shank with slits that form inward‑bent legs creating indentations to lower friction and hold lubricant for rapid production.,2,26,0,0.0,17,ok
2005,6860121,28,keyword,"Search for knitting machine needles with concave shanks, slotted leg structures forming indentations for reduced friction and oil retention, variable thickness guide channel passage, fabrication by recessing and pressing flanks.",2,30,0,0.0,22,ok
2005,6860121,28,function,"Search for knitting machine tools with slit‑formed indentations in the shank that reduce friction and retain lubricants, enabling smoother high‑speed operation, including manufacturing methods forming recesses and bending legs toward each other.",1,34,0,0.0,25,ok
2005,6861046,16,summary,"Search for aerosol delivery systems using volatile polysiloxanes to disperse therapeutic or cosmetic substances onto skin, with two‑compartment or pump‑mounted devices and compositions high in hexamethyldisiloxane and thixotropic agents.",1,31,0,0.0,21,ok
2005,6861046,16,keyword,"silicone‑based aerosol device for topical therapy and cosmetics with dual‑compartment construction, flow‑valve access, pump‑mounted propulsion, vehicle mainly hexamethyldisiloxane, therapeutic content up to 15 %, thixotropic additive 1–10 %, optional densifiers.",2,33,0,0.0,26,ok
2005,6861046,16,function,"search for handheld aerosol skin‑spray device dispensing volatile silicone solvent with therapeutic compound, controlled by pump or two‑compartment system, using hexamethyldisiloxane as carrier and thixotropic matrix for skin treatment.",1,31,0,0.0,22,ok
2005,6933044,29,summary,Search prior art for resin‑molded items with a non‑chromium metallic finish achieved by coating a heat‑resistant transparent sheet with a luster ink containing micron‑scale aluminum particles and then molding a synthetic resin onto the coated side.,1,40,0,0.0,28,ok
2005,6933044,29,keyword,"Search for resin molded articles featuring a polymer transparency substrate coated with a thin metallic sheen via printed nano‑aluminum foil containing luster ink, subsequently fused with a thermoplastic layer.",2,30,0,0.0,22,ok
2005,6933044,29,function,"Search for methods to produce a metal‑lustered resin molded part where a transparent thermoplastic base is coated with an aluminum‑foil‑based luster ink containing ≤0.5‑µm foil particles, then a continuous resin layer is molded over the lustered side, avoiding chromium plating.",1,45,0,0.0,29,ok
2005,6862518,27,summary,"Develop a system that measures engine coolant temperature against a model-based target, raising a main fault when the deviation is excessive, and a secondary fault signals possible coolant deficiency if the initial temperature is below freezing and the main fault clears after an energy‑balance‑dependent timeout.",3,48,1,0.03225806451612903,31,failed_constraints
2005,6862518,27,keyword,"Search for patents describing electronic control systems for internal combustion engines that monitor cooling‑fluid circuits, compare actual engine temperature to model‑based desired temperature, generate warning signals when deviations exceed limits, detect antifreeze deficiency from pre‑cold start temperatures, using energy‑balance thresholds.",3,44,2,0.05555555555555555,36,failed_constraints
2005,6862518,27,function,"Search for engine cooling circuit monitoring techniques using ECU temperature comparison to model‑based setpoints, flagging deviation errors and triggering antifreeze deficiency warnings when cold starts, with time‑decay based on starting temperature and energy balance thresholds.",1,37,0,0.0,28,ok
2005,6927669,12,summary,"Search for security systems that provide remote or emergency‑activated unlocking of vehicle or building doors with automatic re‑locking triggered by door opening/closing detection, optionally enabling functions such as engine start, alarm, or emergency call.",1,37,0,0.0,26,ok
2005,6927669,12,keyword,"Vehicle and building automatic security system combining wireless remote receiver, emergency message capture unit, door position sensor, closing/opening detector, and self‑locking electronic lock actuator that re‑locks doors upon closure after remote or emergency unlock.",3,37,0,0.0,31,ok
2005,6927669,12,function,"Search for vehicles or buildings equipped with a wireless receiver that unlocks door mechanisms upon receipt of a wireless command or emergency trigger, then automatically locks the doors after an opened door is closed, using a closing detector and self‑locking mechanism.",3,42,1,0.037037037037037035,27,failed_constraints
2005,6932209,13,summary,"Search for a transfer system featuring two independently driven endless belts capable of forward and reverse motion, each with its own roller frame and pivoting arms, allowing selective mechanical coupling via main and auxiliary rollers.",1,35,0,0.0,25,ok
2005,6932209,13,keyword,"Dual‑roller frame with independently operable forward/reverse endless belts, each employing paired main rollers and pivot‑mounted auxiliary rollers for selective engagement, designed for industrial belt transfer systems.",1,29,0,0.0,23,ok
2005,6932209,13,function,"search for transfer devices featuring two independent endless belts driven in forward and reverse, each belt engaging separate main and auxiliary rollers on a frame, capable of selective engagement to adjust transfer direction or speed.",1,35,0,0.0,24,ok
2005,6859360,2,summary,"Seek prior tech of rear‑mounted display extension mechanisms featuring a housing with an insertion slot, a two‑region positioning system (apex and valley) that locks an extension module offering connection points for external signals.",1,35,0,0.0,24,ok
2005,6859360,2,keyword,"Search for patents describing a rear‑mounted display extension apparatus comprising a housing, an insertion slot linking to a connection section, an apex‑valley positioning device, and an extension box with an input terminal.",1,34,0,0.0,21,ok
2005,6859360,2,function,posterior-mounted display add‑on comprising a recessable housing with an insertion slot and a dual‑zone positioning device that secures an extension module providing external signal input terminals to the display system.,1,33,0,0.0,21,ok
2005,6980928,27,summary,"Search for methods or systems that compute operational efficiency and cost of a power plant by collecting real‑time operational data, comparing it against various turbine stage settings (open/closed) and predetermined design parameters, then calculating efficiency metrics.",1,38,0,0.0,27,ok
2005,6980928,27,keyword,"Search for patent disclosures describing a system or software that acquires real‑time operational parameters, design constants, and turbine stage configurations for a thermal power plant and computes overall efficiency and cost estimates.",2,33,0,0.0,22,ok
2005,6980928,27,function,"Method and system for estimating operational efficiency and cost of an energy conversion machine by acquiring real‑time operating parameters, alternate stage control settings (e.g., open/closed stages), design constants, and computing efficiency based on these data.",2,38,0,0.0,26,ok
2005,6901969,30,summary,"Search for duct reinforcement using a tubular element fitted with circumferentially grooved end sleeves, which are crimped onto the tube, allowing threaded inserts for bolt attachment to opposing duct surfaces, to prevent pipe motion and improve stability.",2,37,0,0.0,25,ok
2005,6901969,30,keyword,"Search for patents on duct reinforcement employing a tubular conduit fitted with grooved end plugs, a crimp‑locking action, internal or external threaded openings, and bolt connections to aligned holes in opposing duct surfaces.",1,34,0,0.0,23,ok
2005,6901969,30,function,"Search for duct reinforcement devices that employ a conduit fitted with end plugs bearing circumferential grooved surfaces for crimping, optionally equipped with threaded openings to accept bolts, thus securing the conduit between aligned holes in opposing duct surfaces.",1,38,0,0.0,27,ok
2005,6891829,4,summary,"Search for packet routing circuits that use a lookup engine to query a CAM for packet metadata, then construct a summation structure from retrieved context and hand off to a processor to decide packet handling.",1,35,0,0.0,21,ok
2005,6891829,4,keyword,"Search for packet‑processing circuits that use a look‑up engine to send a selector to a CAM, capture the corresponding output, retrieve a context table, assemble an aggregation block, and have a processor execute it to control packet flow.",3,40,1,0.043478260869565216,23,failed_constraints
2005,6891829,4,function,"Describe prior technologies combining a lookup engine that interfaces with a CAM, retrieves a context vector, assembles a summation block, and forwards it to a processor for controlling packet handling, emphasizing the functional workflow and effect on packet processing throughput.",1,40,0,0.0,24,ok
2005,6970534,3,summary,"Search for apparatus or techniques that allow simultaneous testing of multiple telephone lines using a single test set with separate test circuits and connectors, such as clips or jack adapters, to evaluate each line in parallel.",2,36,0,0.0,23,ok
2005,6970534,3,keyword,"Two‑line telecommunications testing apparatus comprising dual tester units, conductor pairs, clip attachments, modular jack interface, simultaneous line assessment designed to electrically couple both lines via separate conductors, utilize interchangeable clip and plug adapters, and operate independent diagnostic circuits to evaluate signal integrity and fault detection across dual‑ringed lines.",3,50,1,0.023255813953488372,43,failed_constraints
2005,6970534,3,function,Methods and devices for simultaneously testing multiple telephone lines using a single test set that employs modular plugs or individual clips to connect to each line and routes separate tester circuits to evaluate each line in parallel.,1,37,0,0.0,25,ok
2005,6934767,4,summary,"Server‑side expansion of client‑typed abbreviations using delimiter‑identified tokens, time‑variant mapping tables, to automatically replace tokens in email, chat, or calendar requests before rendering output.",1,28,0,0.0,22,ok
